Overall Accuracy: 99.97551620011426
Class 1 Accuracy: 99.98073217726397
Class 2 Accuracy: 99.97411472354524
Predict	Actual	Dist. from plane
2	2	6.91186
1	1	-4.12312
1	1	-3.74309
2	2	6.85252
1	1	-2.01103
2	2	6.25719
1	1	-3.46319
1	1	-2.77402
2	2	6.24342
2	2	6.91355
2	2	6.77525
2	2	6.91186
2	2	4.87507
2	2	9.08193
2	2	6.71767
2	2	6.72254
2	2	6.24443
1	1	-2.08162
2	2	6.54307
2	2	7.43506
2	2	6.73439
2	2	6.27179
2	2	6.67761
2	2	6.66629
2	2	6.59378
2	2	6.41609
2	2	6.27397
1	1	-3.71249
2	2	6.25596
2	2	6.55547
2	2	7.34636
2	2	6.24340
2	2	6.24333
2	2	6.26890
2	2	6.64446
2	2	6.29130
2	2	6.71957
2	2	7.84066
2	2	6.83251
1	1	-2.78651
2	2	6.26935
2	2	6.26027
2	2	5.98575
2	2	6.27010
2	2	6.48989
2	2	7.18640
1	1	-3.69961
2	2	6.26887
2	2	8.32639
2	2	6.76862
2	2	3.11690
2	2	6.73324
1	1	-2.80124
2	2	8.54400
2	2	7.29297
1	1	-3.21740
2	2	6.93142
2	2	6.91601
2	2	6.68655
1	1	-7.95994
2	2	7.19355
2	2	6.27446
2	2	6.59378
2	2	6.72965
2	2	6.24343
2	2	7.08155
2	2	6.27329
1	1	-3.59437
2	2	6.24342
2	2	6.50135
1	1	-3.11327
2	2	7.04475
2	2	6.61968
2	2	6.91186
1	1	-3.11864
2	2	6.24349
2	2	7.30913
2	2	7.55839
2	2	6.98185
2	2	6.24334
1	1	-3.66435
2	2	4.28353
2	2	6.24337
1	1	-4.94101
2	2	7.03815
1	1	-5.60431
2	2	6.87454
2	2	6.26950
2	2	6.26404
2	2	6.67761
1	1	-3.97179
2	2	6.65074
1	1	-1.94625
2	2	6.47623
2	2	6.56629
2	2	6.85142
2	2	6.73439
2	2	6.63539
2	2	6.24389
2	2	6.84115
2	2	6.72254
2	2	6.24333
2	2	6.24354
2	2	6.18061
2	2	6.26887
2	2	6.35769
2	2	6.26939
2	2	6.28010
2	2	6.24335
2	2	6.25957
2	2	6.62803
1	1	-2.45840
2	2	6.76038
2	2	6.65074
1	1	-3.10970
2	2	6.72965
1	1	-2.99810
2	2	6.27558
2	2	6.63806
2	2	6.68403
2	2	6.90320
2	2	6.70415
2	2	6.24334
1	1	-3.81117
2	2	6.67274
2	2	6.68520
2	2	6.59003
2	2	6.24334
2	2	6.73439
1	1	-4.37836
2	2	7.11500
2	2	6.64562
1	1	-3.78571
2	2	6.90913
1	1	-3.66435
2	2	6.73263
2	2	6.86184
2	2	6.95040
2	2	6.55635
1	1	-2.98399
1	1	-2.59886
2	2	6.25500
2	2	7.10518
1	1	-2.85647
2	2	6.67938
1	1	-2.91372
2	2	6.25723
2	2	7.03962
2	2	6.26307
2	2	6.64562
1	1	-1.92541
2	2	6.58929
2	2	6.24575
2	2	7.13671
2	2	6.24333
2	2	6.67708
2	2	6.29070
2	2	8.60704
2	2	6.68315
1	1	-3.54971
2	2	6.24443
2	2	6.67708
2	2	6.57758
2	2	6.44355
2	2	10.31358
2	2	6.27534
2	2	6.90320
1	1	-5.00191
1	1	-2.55765
2	2	6.86294
2	2	6.72254
2	2	6.56305
2	2	6.88254
2	2	6.76366
2	2	6.67801
2	2	6.28565
2	2	6.64484
2	2	6.72254
2	2	4.87440
2	2	6.86871
2	2	6.24333
1	1	-2.73717
2	2	6.67235
2	2	6.28268
1	1	-3.46964
2	2	6.24337
2	2	6.24596
2	2	6.88581
2	2	6.91355
2	2	6.24345
2	2	6.27156
1	1	-2.52064
2	2	6.31895
2	2	6.27904
2	2	6.81523
2	2	6.24333
1	1	-5.12216
2	2	6.63539
1	1	-1.68010
1	1	-3.69681
2	2	6.83507
2	2	6.24516
1	1	-3.03580
2	2	6.63339
2	2	6.69707
2	2	6.40854
2	2	6.30203
2	2	6.25082
1	1	-3.04367
1	1	-1.46368
2	2	6.27545
2	2	10.75822
2	2	9.41670
2	2	6.26491
2	2	6.76366
1	1	-1.27785
2	2	6.36281
2	2	6.30436
2	2	6.57488
2	2	6.72254
2	2	6.48153
1	1	-3.87729
1	1	-3.50157
2	2	6.36313
2	2	6.88581
2	2	6.26535
2	2	6.93142
2	2	6.24335
2	2	6.96314
1	1	-3.47387
2	2	6.69011
2	2	6.61346
1	1	-2.41917
2	2	6.73324
1	1	-2.15034
2	2	6.96906
2	2	10.43248
1	1	-3.37286
2	2	6.85101
2	2	7.21616
1	1	-2.92211
2	2	6.26026
2	2	7.80990
1	1	-4.29926
2	2	9.02087
2	2	6.24453
2	2	9.48941
1	1	-1.64207
2	2	6.26144
1	1	-3.52156
1	1	-2.05629
2	2	5.99493
2	2	11.94848
1	1	-2.65700
2	2	6.88530
2	2	6.89655
2	2	7.07020
2	2	6.24334
1	1	-3.55768
2	2	11.77358
2	2	6.58330
1	1	-3.02004
2	2	6.24343
1	1	-4.31920
1	1	-3.27614
2	2	5.32780
2	2	6.25415
2	2	6.26518
2	2	6.88091
2	2	6.99816
2	2	6.69012
2	2	6.24333
2	2	6.66206
2	2	5.32140
2	2	6.35284
2	2	6.69950
2	2	6.25914
1	1	-5.10304
2	2	7.26156
2	2	6.59957
2	2	6.84358
2	2	7.19350
2	2	6.84219
2	2	6.51836
2	2	4.63562
2	2	6.82684
2	2	6.27179
2	2	7.15619
2	2	6.24333
2	2	6.89889
1	1	-4.94221
2	2	6.74141
2	2	6.72528
2	2	6.79378
1	1	-3.55775
2	2	6.72528
2	2	6.58802
2	2	6.24335
1	1	-2.48907
1	1	-7.28238
2	2	6.96441
2	2	6.88047
2	2	6.24338
2	2	6.70678
2	2	6.41407
2	2	7.28911
2	2	6.85622
2	2	7.31492
2	2	6.29530
2	2	6.67235
1	1	-1.03536
2	2	7.54951
2	2	6.32004
2	2	6.88581
2	2	3.26308
2	2	6.85252
1	1	-3.52596
2	2	6.26315
2	2	6.59957
2	2	6.64148
2	2	6.30256
2	2	6.56805
1	1	-3.05507
2	2	11.66901
2	2	6.72965
2	2	6.24334
2	2	6.24748
2	2	10.90793
1	1	-3.85875
2	2	6.53507
2	2	6.73263
2	2	6.83507
2	2	6.71690
1	1	-2.66590
2	2	6.24336
2	2	7.07112
2	2	6.94399
2	2	5.32780
2	2	6.81763
2	2	6.64437
2	2	6.48158
2	2	7.07233
2	2	6.90320
1	1	-2.61312
2	2	9.01619
2	2	10.42489
2	2	6.24335
1	1	-4.15071
2	2	6.47598
1	1	-3.72247
1	1	-4.27255
2	2	7.81306
2	2	6.53507
2	2	6.65684
2	2	6.27399
1	1	-4.64310
1	1	-1.26767
1	1	-4.48504
2	2	6.24339
1	1	-3.52978
2	2	7.57038
2	2	7.29530
1	1	-3.55948
1	1	-3.59753
2	2	6.49018
2	2	6.24893
1	1	-2.23929
2	2	6.66206
2	2	6.26887
2	2	6.26503
1	1	-3.46388
2	2	6.88581
2	2	6.88581
2	2	7.12785
2	2	6.26020
2	2	6.59957
1	1	-4.16683
2	2	6.24335
2	2	7.12844
1	1	-3.34430
1	1	-2.17457
2	2	7.08418
2	2	6.27202
2	2	6.27535
2	2	7.00075
2	2	6.30328
2	2	6.25363
1	1	-6.02461
1	1	-3.51745
2	2	6.52642
2	2	6.72254
1	1	-3.04285
2	2	10.27876
2	2	6.80444
2	2	7.15619
1	1	-2.87861
2	2	7.45379
2	2	6.35179
2	2	6.25201
2	2	6.24336
2	2	6.52391
2	2	6.93142
2	2	6.65666
2	2	6.24443
2	2	6.73099
2	2	6.24344
1	1	-5.49346
2	2	6.57307
2	2	6.34194
2	2	6.65684
2	2	6.29470
2	2	6.27244
2	2	6.36390
2	2	6.24334
2	2	9.98965
2	2	6.48649
2	2	6.85545
2	2	6.29215
2	2	6.75584
2	2	2.63761
1	1	-2.63475
2	2	6.26087
2	2	6.25010
2	2	6.24333
1	1	-3.31464
2	2	6.24336
2	2	7.30828
2	2	10.58494
2	2	6.63067
2	2	7.08155
2	2	6.90913
2	2	6.64671
2	2	6.73439
2	2	6.83805
2	2	6.62700
2	2	9.22618
2	2	6.24340
2	2	6.63045
2	2	6.24339
2	2	10.41504
2	2	6.32865
2	2	7.13692
2	2	7.04475
2	2	6.44879
2	2	6.94431
2	2	7.17214
1	1	-1.58087
2	2	6.27221
2	2	6.24334
1	1	-2.20065
2	2	6.49398
1	1	-3.95250
1	1	-2.02965
1	1	-2.51169
1	1	-2.11123
2	2	6.26747
1	1	-4.37958
2	2	6.27327
2	2	6.58550
2	2	6.36986
1	1	-3.70118
1	1	-7.73850
2	2	8.05357
2	2	6.58251
2	2	6.70415
2	2	6.58169
2	2	7.25766
2	2	6.95714
2	2	6.78232
2	2	6.85252
2	2	6.97189
2	2	10.94791
1	1	-2.94205
2	2	6.37362
1	1	-3.01736
2	2	6.48352
2	2	6.71107
2	2	8.20637
2	2	6.26576
2	2	7.77536
2	2	6.24334
2	2	7.35469
2	2	6.25264
2	2	6.88592
2	2	6.73167
2	2	6.99221
1	1	-3.52596
2	2	6.55547
2	2	6.27800
2	2	6.86176
2	2	6.26302
2	2	6.79310
1	1	-2.58165
2	2	6.26561
2	2	6.85622
2	2	6.44129
2	2	7.10031
2	2	5.32780
2	2	7.99770
2	2	7.15619
2	2	6.68520
2	2	6.28917
1	1	-1.73733
1	1	-2.64420
2	2	6.26561
1	1	-2.51169
2	2	9.84412
2	2	6.27131
1	1	-2.94583
2	2	6.52977
1	1	-2.52246
2	2	6.98351
2	2	7.12844
2	2	6.91355
2	2	5.86526
2	2	6.24443
2	2	7.69192
2	2	6.89655
2	2	6.91355
1	1	-2.71246
1	1	-2.06398
2	2	6.57851
2	2	6.79004
1	1	-3.42596
2	2	6.27676
2	2	6.26574
2	2	6.57826
2	2	6.26532
1	1	-4.14903
2	2	6.59957
1	1	-4.64310
2	2	6.24340
2	2	6.85672
2	2	7.04258
2	2	6.24334
1	1	-2.33150
2	2	7.65478
2	2	6.27276
2	2	6.24335
2	2	6.24339
2	2	7.81453
2	2	6.37257
2	2	6.26824
1	1	-3.46385
2	2	6.62699
2	2	6.73439
2	2	6.28370
2	2	6.27364
1	1	-2.26780
2	2	6.66647
2	2	6.27840
2	2	6.59540
1	1	-1.88833
2	2	6.24333
1	1	-4.25570
2	2	6.24419
2	2	6.25799
2	2	6.68315
2	2	6.55417
1	1	-4.81032
1	1	-2.42801
2	2	6.87102
2	2	6.26236
2	2	7.05030
1	1	-2.59462
2	2	6.59378
2	2	6.88839
2	2	6.50515
2	2	7.02035
2	2	6.26266
1	1	-2.50123
1	1	-2.39172
2	2	6.27151
2	2	6.83457
2	2	6.24333
1	1	-3.31896
1	1	-2.38242
2	2	6.89037
1	1	-4.81103
2	2	6.40274
2	2	7.19359
2	2	6.93142
1	1	-3.22425
2	2	7.00853
2	2	5.94663
1	1	-1.32035
2	2	7.31725
2	2	6.24501
2	2	10.58494
2	2	7.96598
1	1	-2.61389
2	2	6.73420
2	2	6.24504
2	2	6.24334
2	2	6.70456
2	2	6.25080
2	2	6.85622
2	2	6.24334
1	1	-1.88506
2	2	6.26535
2	2	7.01246
2	2	4.95617
2	2	6.77954
2	2	6.64992
2	2	6.25739
1	1	-7.00850
2	2	6.95999
2	2	6.73439
2	2	6.88091
2	2	6.91783
2	2	6.28006
2	2	7.13692
2	2	6.85672
2	2	6.26561
1	1	-3.69889
2	2	6.26436
2	2	7.08155
1	1	-3.52978
2	2	7.47357
2	2	6.24592
2	2	4.67469
2	2	6.92164
1	1	-2.86973
1	1	-3.72934
2	2	6.65074
1	1	-3.14585
2	2	6.96202
2	2	6.74660
1	1	-4.53216
2	2	6.25883
2	2	6.96906
2	2	6.25772
2	2	6.88581
2	2	8.36848
2	2	6.26576
2	2	6.85545
2	2	6.24335
2	2	7.42758
2	2	6.91601
2	2	6.28047
2	2	6.58901
2	2	6.24335
2	2	6.24406
2	2	6.27512
2	2	6.27298
2	2	6.73099
2	2	6.24339
2	2	6.85320
2	2	6.60181
1	1	-4.74955
1	1	-7.46513
2	2	10.73046
2	2	6.91355
1	1	-3.90261
2	2	6.83536
1	1	-1.76004
2	2	6.26000
2	2	6.67761
2	2	6.31842
2	2	6.36063
2	2	6.24340
2	2	6.84219
2	2	5.10493
1	1	-3.11444
2	2	5.10493
2	2	6.94060
2	2	6.90320
2	2	6.24443
1	1	-2.92926
2	2	6.24333
1	1	-2.73668
1	1	-3.27614
2	2	6.65381
2	2	6.25825
2	2	6.28387
2	2	7.15619
1	1	-2.52871
2	2	11.86826
2	2	6.88950
2	2	7.04475
1	1	-1.68648
2	2	6.24381
2	2	6.61968
1	1	-2.45806
1	1	-2.28578
2	2	6.24388
2	2	6.25212
2	2	6.24335
2	2	6.24342
1	1	-3.06728
2	2	7.68248
1	1	-7.33613
2	2	6.24334
2	2	11.95202
2	2	7.06226
2	2	6.86715
1	1	-2.43184
1	1	-3.33286
1	1	-2.73496
1	1	-3.00245
2	2	6.08465
2	2	6.40748
2	2	6.85867
2	2	5.18528
2	2	6.91355
2	2	6.73439
2	2	6.78232
2	2	6.63547
2	2	6.90320
2	2	6.90320
2	2	6.38850
2	2	6.28508
2	2	8.94326
2	2	6.50103
1	1	-4.05917
2	2	6.70456
2	2	6.86155
2	2	7.12785
2	2	6.77463
2	2	7.17804
1	1	-1.84943
2	2	6.74377
2	2	6.24544
1	1	-3.60925
2	2	6.88581
2	2	6.29051
1	1	-2.81165
2	2	6.27535
2	2	6.24378
2	2	6.35118
2	2	6.93142
2	2	7.08155
1	1	-5.89646
2	2	6.26460
2	2	6.97768
2	2	6.25834
1	1	-3.58096
2	2	6.24472
2	2	6.26561
2	2	6.73324
2	2	6.63680
2	2	6.27557
1	1	-3.59753
2	2	7.18269
2	2	6.34932
2	2	6.85672
2	2	6.24529
2	2	6.31626
2	2	6.24405
1	1	-4.08696
2	2	6.89655
2	2	6.81763
1	1	-2.85176
1	1	-3.03438
1	1	-2.99810
2	2	6.76721
2	2	6.85867
1	1	-1.43138
2	2	7.15686
1	1	-3.94438
2	2	6.66000
2	2	6.56800
2	2	6.68214
2	2	6.57930
2	2	6.26532
2	2	6.66905
2	2	6.77828
2	2	6.24450
2	2	6.59378
1	1	-3.07784
2	2	6.90913
2	2	6.53148
2	2	6.73415
2	2	6.89869
2	2	6.85545
2	2	5.55437
2	2	6.26071
2	2	7.28066
1	1	-6.25810
2	2	6.85634
2	2	6.50097
2	2	6.82553
2	2	6.67947
2	2	6.73082
2	2	6.26765
2	2	5.32780
1	1	-2.28314
2	2	7.78627
2	2	6.60435
2	2	6.58948
1	1	-6.55323
1	1	-2.23368
1	1	-3.57787
2	2	6.97833
2	2	6.24334
2	2	7.09174
1	1	-6.52472
2	2	6.25415
2	2	7.41672
2	2	6.31428
1	1	-4.21214
2	2	6.58169
2	2	4.15694
2	2	6.60053
2	2	7.04933
2	2	6.25957
1	1	-5.41933
2	2	6.24333
2	2	6.24333
2	2	7.07020
2	2	6.62110
2	2	6.24334
2	2	6.26714
1	1	-3.51364
1	1	-4.60301
1	1	-4.28318
2	2	6.88581
2	2	6.39999
2	2	6.24385
2	2	6.25675
1	1	-2.45352
2	2	6.26699
2	2	8.95538
2	2	6.89869
2	2	6.81965
2	2	6.24342
2	2	6.24335
2	2	12.18919
2	2	6.95392
2	2	6.93143
2	2	6.26709
2	2	6.87460
2	2	6.67366
2	2	6.65793
2	2	6.91186
1	1	-3.84310
2	2	6.24335
2	2	6.52158
2	2	7.10664
2	2	7.14569
2	2	6.73263
2	2	6.79378
2	2	6.70933
2	2	6.54759
1	1	-3.31464
2	2	6.25083
1	1	-3.27187
2	2	6.36701
2	2	6.40875
2	2	6.88950
2	2	6.58550
2	2	6.62621
2	2	11.54733
2	2	6.97768
2	2	7.09740
1	1	-5.85253
1	1	-1.59352
2	2	7.52772
2	2	6.00280
2	2	7.19869
2	2	6.73439
2	2	6.24761
1	1	-1.44754
2	2	6.55514
2	2	6.97455
2	2	6.74721
2	2	6.94399
2	2	6.26890
1	1	-2.83650
1	1	-1.87652
1	1	-4.65701
2	2	6.90320
2	2	8.97333
2	2	7.00114
1	1	-3.32305
2	2	6.91355
1	1	-3.18694
2	2	6.85449
2	2	6.24364
2	2	6.57400
1	1	-3.53210
2	2	6.29773
1	1	-3.70687
2	2	7.04481
2	2	9.41670
1	1	-4.92517
2	2	6.82274
2	2	6.97351
2	2	7.03689
2	2	6.73324
2	2	7.99184
2	2	7.49609
2	2	6.91355
1	1	-2.96746
2	2	6.48158
2	2	6.64992
2	2	6.46570
2	2	6.72254
2	2	6.96202
2	2	6.85634
2	2	7.80990
1	1	-2.84741
2	2	7.12785
2	2	6.59369
2	2	8.81088
1	1	-1.88547
2	2	7.13692
1	1	-2.68484
1	1	-3.49077
2	2	6.62700
2	2	7.17400
2	2	7.18530
2	2	6.51109
2	2	6.88581
1	1	-2.86571
1	1	-3.95857
2	2	6.73263
2	2	6.25606
2	2	6.24339
2	2	6.24338
1	1	-2.79052
2	2	6.88592
1	1	-3.25547
2	2	6.25668
2	2	7.09452
1	1	-3.34644
2	2	6.72321
2	2	6.96441
2	2	6.85672
2	2	8.11329
1	1	-2.75163
2	2	6.70933
2	2	6.24472
2	2	6.73999
2	2	6.33507
2	2	6.60620
2	2	6.69422
1	1	-2.93597
1	1	-3.50157
1	1	-3.74285
2	2	6.81965
2	2	6.91355
1	1	-6.54748
1	1	-1.55524
1	1	-1.68685
2	2	6.24333
2	2	6.61612
2	2	6.25763
2	2	6.62700
2	2	8.32596
2	2	6.63547
1	1	-3.50157
2	2	6.26071
2	2	10.56907
1	1	-4.19477
2	2	6.24339
2	2	6.67708
2	2	6.53456
1	1	-2.00907
2	2	6.71086
1	1	-3.79305
1	1	-3.50157
2	2	6.24371
1	1	-1.72098
1	1	-3.07402
2	2	6.24680
1	1	-2.52370
1	1	-4.12794
2	2	6.60620
2	2	6.30482
2	2	6.30175
2	2	6.25640
2	2	8.33095
2	2	6.60620
2	2	7.08155
2	2	6.78232
2	2	6.70711
2	2	6.24338
2	2	5.99884
1	1	-1.92847
2	2	6.65684
2	2	6.92265
1	1	-3.55682
2	2	7.17699
2	2	6.58642
2	2	6.60620
1	1	-3.03358
2	2	6.25910
2	2	7.14975
2	2	6.66206
2	2	6.25780
1	1	-3.74859
2	2	6.75773
1	1	-3.12707
2	2	7.45673
1	1	-2.88980
1	1	-4.16467
2	2	7.63787
2	2	8.07899
1	1	-4.24496
2	2	7.37354
2	2	6.26609
2	2	6.73412
2	2	7.08366
1	1	-6.13246
2	2	6.43666
2	2	6.56599
2	2	7.04475
2	2	6.55547
2	2	6.70310
1	1	-2.65804
2	2	6.43273
2	2	6.24334
1	1	-4.61706
1	1	-2.88160
1	1	-2.33068
2	2	6.91355
2	2	6.24339
1	1	-3.03541
2	2	8.79656
2	2	7.05690
1	1	-3.73164
2	2	6.95040
2	2	6.24348
1	1	-3.60890
2	2	7.71641
2	2	6.88957
2	2	7.00871
2	2	6.62700
2	2	6.85622
2	2	6.24333
2	2	6.26179
2	2	6.24335
2	2	6.93142
2	2	6.24343
2	2	6.96825
2	2	6.24645
1	1	-6.96338
2	2	6.73324
2	2	6.24866
2	2	8.05045
1	1	-4.21399
1	1	-3.45981
1	1	-2.56976
2	2	6.29784
2	2	6.78526
2	2	7.15300
2	2	6.64287
1	1	-2.67736
2	2	6.67947
2	2	6.25704
2	2	6.24352
2	2	6.24336
2	2	6.85804
2	2	6.26260
2	2	7.04475
2	2	6.42321
2	2	6.53434
1	1	-3.59674
2	2	6.27298
2	2	6.27155
2	2	7.42758
2	2	6.93329
1	1	-2.64264
2	2	6.24334
2	2	6.85622
2	2	7.10031
2	2	6.24339
2	2	7.30913
2	2	6.24938
2	2	6.31928
2	2	7.03962
2	2	6.64053
2	2	6.78174
2	2	10.28374
1	1	-1.97703
1	1	-4.29295
1	1	-3.97700
2	2	6.76366
1	1	-2.10463
2	2	6.85634
2	2	6.63547
2	2	6.48854
1	1	-4.91253
2	2	6.73439
2	2	6.24597
2	2	7.12844
2	2	6.93912
2	2	6.81345
2	2	6.73324
2	2	6.24338
1	1	-2.04614
2	2	6.36849
1	1	-2.88205
2	2	6.24430
2	2	6.84959
1	1	-2.43442
2	2	6.69421
1	1	-3.12376
2	2	6.24337
2	2	6.26518
2	2	3.46274
2	2	6.24374
2	2	6.28691
2	2	6.25146
2	2	7.07112
2	2	6.25763
2	2	6.26020
2	2	7.13692
2	2	6.65074
2	2	5.99493
2	2	6.48989
2	2	7.30311
2	2	7.49990
1	1	-3.10532
2	2	6.84219
1	1	-2.58522
2	2	7.18686
2	2	6.69373
1	1	-3.16760
1	1	-3.00259
1	1	-3.29307
1	1	-2.31965
2	2	6.88699
2	2	7.05031
1	1	-3.72684
2	2	4.55692
2	2	6.58169
2	2	6.64992
2	2	7.35279
2	2	6.49650
2	2	6.62426
2	2	6.66206
2	2	6.63657
2	2	6.89869
2	2	6.65684
2	2	7.15619
2	2	6.88592
2	2	6.34167
2	2	7.04475
2	2	2.70296
2	2	6.27545
2	2	6.69011
1	1	-2.95203
2	2	6.84119
2	2	6.59589
1	1	-3.15536
2	2	6.83507
2	2	6.88856
1	1	-2.44859
2	2	6.24333
1	1	-5.15533
2	2	6.84338
2	2	6.57851
2	2	6.72729
1	1	-2.91358
2	2	6.84219
2	2	6.24479
2	2	6.29215
1	1	-1.51884
2	2	6.67366
2	2	8.47915
1	1	-4.36694
2	2	6.93142
2	2	6.24333
2	2	6.25215
2	2	6.26774
2	2	6.93142
1	1	-3.42328
2	2	6.24334
1	1	-2.08361
2	2	6.88950
2	2	6.86728
1	1	-2.57884
1	1	-3.39094
2	2	6.26561
2	2	6.24335
2	2	7.08155
2	2	1.37829
2	2	6.25955
2	2	6.24334
2	2	6.39360
2	2	8.60087
1	1	-2.92935
2	2	6.24396
2	2	7.80990
2	2	6.64484
2	2	6.24442
2	2	6.47513
2	2	6.24371
2	2	7.31492
2	2	6.82684
2	2	6.84928
2	2	6.24439
2	2	6.24334
2	2	7.09939
2	2	6.24345
1	1	-3.32185
2	2	7.05951
2	2	2.99298
2	2	6.55269
1	1	-5.29439
2	2	7.53101
1	1	-3.71882
2	2	6.24648
1	1	-3.57768
2	2	6.88581
2	2	9.18077
2	2	6.93142
2	2	6.76579
1	1	-3.31509
2	2	6.79300
2	2	6.72804
2	2	6.73082
2	2	6.84959
2	2	6.37000
1	1	-2.63752
2	2	6.31428
2	2	6.24553
1	1	-5.98255
2	2	7.08418
1	1	-3.26388
2	2	6.77998
2	2	6.26561
1	1	-1.99146
2	2	7.88178
2	2	6.25756
2	2	6.97729
2	2	6.25957
2	2	6.25697
1	1	-4.65701
2	2	6.27554
2	2	5.86181
2	2	6.61968
2	2	6.73324
2	2	6.61968
2	2	6.24881
1	1	-2.48497
2	2	6.53358
2	2	6.24333
2	2	6.84805
2	2	6.27146
1	1	-2.65447
2	2	6.24336
2	2	6.24972
2	2	6.15601
2	2	6.19153
2	2	6.28629
2	2	6.25713
2	2	6.69765
2	2	6.26302
2	2	6.97351
2	2	7.06200
2	2	6.59378
1	1	-2.09389
1	1	-3.75064
1	1	-3.11032
2	2	6.24333
1	1	-2.81905
2	2	6.25080
2	2	6.77284
1	1	-2.87935
2	2	6.60854
2	2	6.88950
2	2	6.27185
2	2	6.40912
2	2	6.72254
1	1	-3.34430
2	2	6.91186
1	1	-5.39219
2	2	6.31078
2	2	6.24334
2	2	6.27221
2	2	6.91186
2	2	6.88091
2	2	6.91355
2	2	6.83134
2	2	7.06878
2	2	7.10798
2	2	6.97455
2	2	6.85634
2	2	6.33995
2	2	6.27156
2	2	6.88091
2	2	6.52704
2	2	6.26774
1	1	-4.11575
1	1	-3.83260
2	2	6.24349
2	2	7.03962
2	2	6.24472
2	2	7.15619
2	2	7.13692
2	2	7.15619
1	1	-2.11404
2	2	7.04475
2	2	6.24334
1	1	-3.58528
2	2	6.66206
2	2	6.25600
2	2	6.90320
2	2	6.56567
2	2	6.26887
2	2	6.72379
2	2	6.25163
2	2	6.71690
2	2	7.12843
2	2	6.26132
1	1	-4.21513
2	2	9.90739
1	1	-3.39094
2	2	6.62110
2	2	7.08366
1	1	-3.54152
1	1	-3.07585
2	2	6.59957
1	1	-4.00664
2	2	6.26561
1	1	-3.00970
2	2	6.24334
2	2	6.62728
2	2	6.72722
2	2	8.11998
1	1	-2.37707
2	2	12.02615
2	2	6.85672
2	2	6.93881
2	2	7.80506
2	2	6.70310
2	2	6.70264
2	2	6.24335
1	1	-3.52596
2	2	7.57038
2	2	9.04122
2	2	7.28323
2	2	6.96924
2	2	6.24442
2	2	5.32780
2	2	6.88254
2	2	3.80071
2	2	6.24393
2	2	6.94632
2	2	6.24472
2	2	6.24335
2	2	6.46275
1	1	-3.85970
2	2	7.17338
2	2	5.59126
2	2	6.24339
2	2	7.35469
1	1	-2.26422
2	2	6.78232
2	2	6.34948
2	2	6.24349
2	2	6.24339
2	2	6.64471
1	1	-7.29863
2	2	6.78232
2	2	6.89178
1	1	-2.98839
2	2	6.24335
1	1	-4.39709
2	2	6.24386
2	2	8.39807
2	2	6.27679
2	2	6.88581
1	1	-2.49402
2	2	6.73324
2	2	6.78174
2	2	6.27954
2	2	6.30019
2	2	7.14047
2	2	7.86758
2	2	6.24347
2	2	7.08155
2	2	6.24335
2	2	6.59957
2	2	6.24334
2	2	6.24416
2	2	6.96892
2	2	6.59670
2	2	7.07020
1	1	-3.05930
1	1	-1.93918
1	1	-2.80789
2	2	2.61629
1	1	-2.84869
1	1	-3.84310
2	2	6.24458
2	2	6.94205
1	1	-2.48634
2	2	7.45603
2	2	6.91355
1	1	-2.07573
2	2	6.56189
2	2	6.64393
2	2	6.24333
2	2	6.59378
2	2	6.26792
2	2	6.24335
2	2	7.03406
1	1	-2.26715
2	2	7.21958
1	1	-2.12638
1	1	-3.56817
1	1	-3.43517
2	2	8.54973
2	2	8.07340
2	2	6.24356
2	2	12.67457
2	2	7.28066
2	2	7.04142
1	1	-2.45352
2	2	7.19355
1	1	-3.22575
2	2	6.24344
2	2	6.64412
2	2	6.29207
2	2	6.67688
2	2	6.26930
2	2	6.24334
2	2	6.24342
2	2	6.24342
2	2	6.74376
2	2	6.29530
2	2	6.26696
2	2	6.74452
2	2	5.59914
2	2	6.41329
2	2	6.26747
1	1	-2.44301
1	1	-3.17573
2	2	6.66206
2	2	6.24361
2	2	6.83179
2	2	6.27676
2	2	6.96906
1	1	-3.15784
1	1	-6.72998
1	1	-5.34323
1	1	-2.56202
2	2	6.73324
2	2	6.88950
2	2	6.92638
2	2	6.88581
2	2	5.82731
1	1	-1.93286
2	2	6.89655
1	1	-3.94889
2	2	6.29603
2	2	6.26716
2	2	6.70456
2	2	6.83507
2	2	6.19755
2	2	6.66647
2	2	10.96346
1	1	-1.76998
2	2	6.65684
2	2	9.20892
2	2	6.31257
2	2	6.64393
2	2	6.24404
2	2	6.26294
2	2	6.89183
1	1	-3.52596
2	2	6.61346
2	2	6.85019
2	2	6.24341
2	2	6.71257
2	2	6.26266
2	2	6.97351
2	2	6.24342
2	2	6.73324
2	2	7.13692
2	2	6.89869
2	2	6.76243
1	1	-2.22282
2	2	7.30376
2	2	6.27661
2	2	6.26230
2	2	6.24335
1	1	-2.89882
2	2	6.59957
2	2	7.07112
2	2	6.26564
2	2	6.36889
2	2	6.32630
2	2	6.24419
2	2	6.88091
2	2	6.41004
2	2	6.26673
2	2	6.89869
2	2	8.69942
2	2	6.24334
2	2	6.92164
2	2	7.04675
1	1	-2.18853
1	1	-3.45981
2	2	6.25463
2	2	8.69475
2	2	6.26532
2	2	6.61535
1	1	-2.66220
2	2	6.89655
2	2	6.32943
1	1	-4.35327
2	2	9.94748
1	1	-2.76023
2	2	6.25478
